Published,ISOWeek,Updated,ID,Version,Title,Categories
2026-04-07T14:46:26Z,15,2026-04-07T14:46:26Z,2604.05952,1,'Towards Trustworthy Report Generation: A Deep Research Agent with Progressive Confidence Estimation and Calibration',cs.AI;cs.CL
2026-04-07T14:42:22Z,15,2026-04-07T14:42:22Z,2604.05947,1,'Mixture-of-Modality-Experts with Holistic Token Learning for Fine-Grained Multimodal Visual Analytics in Driver Action Recognition',cs.CV
2026-04-07T14:40:01Z,15,2026-04-07T14:40:01Z,2604.05943,1,'MARL-GPT: Foundation Model for Multi-Agent Reinforcement Learning',cs.AI
2026-04-07T14:38:05Z,15,2026-04-07T14:38:05Z,2604.05942,1,'BOSCH: Black-Box Binary Optimization for Short-Context Attention-Head Selection in LLMs',cs.CL
2026-04-07T14:34:20Z,15,2026-04-07T14:34:20Z,2604.05939,1,'Context-Value-Action Architecture for Value-Driven Large Language Model Agents',cs.AI;cs.HC
2026-04-07T14:32:25Z,15,2026-04-07T14:32:25Z,2604.05934,1,'Leveraging Image Editing Foundation Models for Data-Efficient CT Metal Artifact Reduction',cs.CV;eess.IV
2026-04-07T14:32:14Z,15,2026-04-07T14:32:14Z,2604.05933,1,'SonoSelect: Efficient Ultrasound Perception via Active Probe Exploration',cs.CV
2026-04-07T14:31:32Z,15,2026-04-07T14:31:32Z,2604.05931,1,'Saliency-Guided Representation with Consistency Policy Learning for Visual Unsupervised Reinforcement Learning',cs.CV;cs.AI
2026-04-07T14:31:32Z,15,2026-04-07T14:31:32Z,2604.05930,1,'I See What You Did There: Can Large Vision-Language Models Understand Multimodal Puns?',cs.CL;cs.AI
2026-04-07T14:31:19Z,15,2026-04-07T14:31:19Z,2604.05929,1,'ReLU Networks for Exact Generation of Similar Graphs',cs.LG;cs.AI;cs.DM
2026-04-07T14:23:40Z,15,2026-04-07T14:23:40Z,2604.05923,1,'The UNDO Flip-Flop: A Controlled Probe for Reversible Semantic State Management in State Space Model',cs.LG;cs.CL
2026-04-07T14:15:45Z,15,2026-04-07T14:15:45Z,2604.05912,1,'FrontierFinance: A Long-Horizon Computer-Use Benchmark of Real-World Financial Tasks',cs.CL
2026-04-07T14:11:54Z,15,2026-04-07T14:11:54Z,2604.05908,1,'Appearance Decomposition Gaussian Splatting for Multi-Traversal Reconstruction',cs.CV
2026-04-07T14:09:00Z,15,2026-04-07T14:09:00Z,2604.05906,1,'Selective Aggregation of Attention Maps Improves Diffusion-Based Visual Interpretation',cs.CV;cs.AI
2026-04-07T14:07:13Z,15,2026-04-07T14:07:13Z,2604.05904,1,'Transfer Learning for Neural Parameter Estimation applied to Building RC Models',eess.SY;cs.LG
2026-04-07T14:05:17Z,15,2026-04-07T14:05:17Z,2604.05900,1,'AICA-Bench: Holistically Examining the Capabilities of VLMs in Affective Image Content Analysis',cs.CV
